"","logFC","logCPM","PValue","FDR"
"TRINITY_DN3338_c0_g1_i1",0.982853854328373,6.71543792579624,1.12796722304079e-11,3.70556350857426e-10
"TRINITY_DN3088_c0_g1_i1",-1.17877964738351,10.6945008589658,1.26029750804864e-11,4.11236250080536e-10
"TRINITY_DN4900_c0_g1_i1",-1.85429196885727,6.38030647359259,1.26240458556904e-11,4.11236250080536e-10
"TRINITY_DN4679_c0_g1_i1",0.741763550494447,7.64845564488651,1.56564433410992e-11,5.07884540684276e-10
"TRINITY_DN732_c0_g1_i1",-1.38167789904653,7.19426955331948,1.86398169044605e-11,6.02143751917844e-10
"TRINITY_DN5600_c0_g1_i1",2.55407898638704,2.36040076159954,1.92811689626485e-11,6.20277605673916e-10
"TRINITY_DN3712_c0_g1_i1",-1.87139810798873,6.40812577085278,2.00965174459244e-11,6.43835949414264e-10
"TRINITY_DN3195_c0_g1_i1",0.779529886378733,6.32817257618752,2.02628534140303e-11,6.4649342600402e-10
"TRINITY_DN1709_c0_g1_i1",2.62233234168271,2.30695321693104,2.16926747216505e-11,6.89275848839985e-10
"TRINITY_DN3237_c0_g1_i1",1.19174081569254,4.2313389686066,2.25378112271093e-11,7.11884131047512e-10
"TRINITY_DN3708_c0_g1_i1",0.986595697106015,4.92064832655596,2.25878364810638e-11,7.11884131047512e-10
"TRINITY_DN5951_c0_g1_i1",1.4348675582884,4.48976974416663,2.54092465932915e-11,7.97562302986999e-10
"TRINITY_DN3061_c0_g1_i1",0.912995541146367,5.21056416598149,3.32996824316795e-11,1.04101789472908e-09
"TRINITY_DN5943_c0_g1_i1",0.717482266577319,7.46310698781692,3.36498985187147e-11,1.04774161933974e-09
"TRINITY_DN3726_c0_g1_i1",-0.978504317698896,7.56379441301461,3.50880142634269e-11,1.0881494983374e-09
"TRINITY_DN5042_c0_g1_i1",2.12362219297548,2.51841899484093,3.57608449953181e-11,1.10459693724582e-09
"TRINITY_DN2475_c0_g1_i1",0.740456043992132,7.02503360107626,3.66201206812524e-11,1.12664998270536e-09
"TRINITY_DN3741_c0_g1_i1",0.730055507686546,6.9129649755504,4.25226703398694e-11,1.30307613891307e-09
"TRINITY_DN5188_c0_g1_i1",-1.17237526929896,7.72088992474433,4.71745008449352e-11,1.4399366340582e-09
"TRINITY_DN3813_c0_g1_i1",1.50762867404644,4.54170283786513,4.78288128558075e-11,1.45418347478853e-09
"TRINITY_DN654_c0_g1_i1",1.10427530917957,6.53073285844511,4.87034400352141e-11,1.47499129137897e-09
"TRINITY_DN4048_c0_g1_i1",1.31587806032151,4.10270605672391,5.1987585870437e-11,1.56832588814591e-09
"TRINITY_DN16_c0_g1_i1",-1.74874939307459,7.41637017678492,5.33474488906235e-11,1.60311151646901e-09
"TRINITY_DN1007_c0_g1_i1",0.842008058027049,6.62403498320264,5.38125596023857e-11,1.61084468956485e-09
"TRINITY_DN2680_c0_g1_i1",1.76099559132482,3.0901227573135,5.94646187756672e-11,1.77318918987595e-09
"TRINITY_DN5985_c0_g1_i1",1.55926861371094,3.99605370692027,6.41018078749658e-11,1.90414297492188e-09
"TRINITY_DN2494_c0_g1_i1",0.781804987776596,6.23600026187338,6.47883747182077e-11,1.91719186713841e-09
"TRINITY_DN1715_c0_g1_i1",0.770052841036501,7.13534398661197,7.13949653283219e-11,2.10465842657977e-09
"TRINITY_DN4760_c0_g1_i1",1.53753186376369,4.33536027584328,7.58910624050258e-11,2.22872502585669e-09
"TRINITY_DN910_c0_g1_i1",0.707357939941492,8.03489345103489,7.91553048689974e-11,2.31581539112957e-09
"TRINITY_DN10_c0_g1_i1",-7.14641576769506,3.65398098694553,8.18887913791588e-11,2.38678120136322e-09
"TRINITY_DN3850_c0_g1_i1",0.755552259325777,7.90667880428234,8.28095773724982e-11,2.40457922610104e-09
"TRINITY_DN3113_c0_g1_i1",0.841370821315523,5.83705861304853,8.86555208827985e-11,2.56472482613559e-09
"TRINITY_DN5125_c0_g1_i1",1.72598359970069,3.53588609120932,9.13938655096058e-11,2.63411390072853e-09
"TRINITY_DN2673_c0_g1_i1",0.698322621318845,6.4721580954108,1.01439299504264e-10,2.91281070020949e-09
"TRINITY_DN4215_c0_g1_i1",0.800489596628732,6.62112275718769,1.05705533881152e-10,3.02411440657038e-09
"TRINITY_DN3592_c0_g1_i1",0.800093820519699,5.74307852500666,1.15118127339725e-10,3.28128985759151e-09
"TRINITY_DN1508_c0_g1_i1",0.811335628883426,5.84800557952381,1.2842812119622e-10,3.64726455543698e-09
"TRINITY_DN542_c0_g1_i1",0.987901158441975,5.94420697446606,1.29686460669023e-10,3.65746689300483e-09
"TRINITY_DN2099_c0_g1_i1",0.808032080419006,6.38369445045907,1.29730864900855e-10,3.65746689300483e-09
"TRINITY_DN1961_c0_g1_i1",0.917060334471456,5.41790906127671,1.31405315056346e-10,3.69125147692701e-09
"TRINITY_DN287_c0_g1_i1",0.715421141694392,6.84041174456174,1.33610178273036e-10,3.73963795000305e-09
"TRINITY_DN5661_c0_g1_i1",2.56751862056406,2.65442283170427,1.41625333103781e-10,3.94971657393386e-09
"TRINITY_DN4784_c0_g1_i1",-3.64330566905639,10.2943027688902,1.44255411094648e-10,4.00864588608173e-09
"TRINITY_DN6338_c0_g1_i1",-2.00270366279995,4.78376777382302,1.71795559376941e-10,4.75689632803365e-09
"TRINITY_DN1149_c0_g1_i1",0.927312071544967,7.16185280167175,1.79392954239858e-10,4.94958567338654e-09
"TRINITY_DN5578_c0_g1_i1",0.818953037582979,5.89379272145273,1.94063392665379e-10,5.33536696217974e-09
"TRINITY_DN4808_c0_g1_i1",1.2335473739044,6.68845913777457,1.99539877317726e-10,5.46654653301882e-09
"TRINITY_DN4213_c0_g1_i1",2.06502214141723,4.47108728404592,2.0693368615521e-10,5.64914390408924e-09
"TRINITY_DN1981_c0_g1_i1",1.01435356109152,6.11844444645309,2.09986660320853e-10,5.71237395602657e-09
"TRINITY_DN7112_c0_g1_i1",3.20815454287562,1.61399380431959,2.24829174937384e-10,6.09475731919418e-09
"TRINITY_DN3153_c0_g1_i1",2.21747333460747,2.33599610965751,2.45317359535789e-10,6.62698776474207e-09
"TRINITY_DN3938_c0_g1_i1",1.55146174632505,5.02267470455659,2.46244251498834e-10,6.6289294509391e-09
"TRINITY_DN4995_c0_g1_i1",-2.14370720270982,6.21628311609494,2.65783772671913e-10,7.13017851046831e-09
"TRINITY_DN1635_c0_g1_i1",-0.778509877192507,5.79739624822665,2.811661887182e-10,7.51683262459382e-09
"TRINITY_DN1755_c0_g1_i1",0.732237699984576,8.71159884673824,3.0521826275159e-10,8.12268103322989e-09
"TRINITY_DN3397_c0_g1_i1",1.14361808248939,4.87747452054478,3.05923237676142e-10,8.12268103322989e-09
"TRINITY_DN1643_c0_g1_i1",-0.702566338098093,8.08650440766786,3.22618339118042e-10,8.53672349208935e-09
"TRINITY_DN5098_c0_g1_i1",0.665796972860837,7.2371737098752,3.75109883276615e-10,9.89192831647482e-09
"TRINITY_DN440_c0_g1_i1",0.737040573243468,8.60751841551173,4.41893840574307e-10,1.16135693083817e-08
"TRINITY_DN1713_c0_g1_i1",0.698503744425936,6.78144558420694,4.52509868464918e-10,1.18523953047585e-08
"TRINITY_DN5472_c0_g1_i1",0.729236532481909,7.45267505858449,4.60375227521223e-10,1.20178085487274e-08
"TRINITY_DN6186_c0_g1_i1",-1.14433392466467,4.26349308825439,4.809300448488e-10,1.25122504621233e-08
"TRINITY_DN2408_c0_g1_i1",-2.08376437411236,6.36273883871573,5.03178041713133e-10,1.30472888207422e-08
"TRINITY_DN5431_c0_g1_i1",1.29954161968511,4.1175203819368,5.05662280714229e-10,1.30679988745914e-08
"TRINITY_DN3739_c0_g1_i1",1.01461611105729,4.96270725657384,5.1943217009479e-10,1.33792611785545e-08
"TRINITY_DN301_c1_g1_i1",0.77130963814388,7.01347853145775,5.34707000102226e-10,1.37270972575913e-08
"TRINITY_DN455_c0_g1_i1",0.697374733381405,6.30433743525671,5.37224497427413e-10,1.37462096651972e-08
"TRINITY_DN1808_c0_g1_i1",0.794332947439879,6.07959310397376,5.45580205158775e-10,1.39140899032763e-08
"TRINITY_DN4135_c0_g1_i1",1.10292766993681,6.33865784809029,5.68406000864497e-10,1.44486941793523e-08
"TRINITY_DN2462_c0_g1_i1",0.915041998507969,10.9771575874644,5.86502685608903e-10,1.48599847108687e-08
"TRINITY_DN2633_c0_g1_i1",1.10453707571157,5.10313920559047,6.10489485820911e-10,1.54173452233535e-08
"TRINITY_DN4406_c0_g1_i1",0.760416907733555,5.95686147402785,6.16819960456771e-10,1.55266401085109e-08
"TRINITY_DN1092_c0_g1_i1",2.24979809232409,2.71123009445894,6.28349347533982e-10,1.57656714933041e-08
"TRINITY_DN4843_c0_g1_i1",-1.20002698848835,5.74226888783422,6.34208451269838e-10,1.58613487828873e-08
"TRINITY_DN6550_c0_g1_i1",-2.812676970493,7.09487388508603,6.52699722140713e-10,1.62713213689934e-08
"TRINITY_DN6828_c0_g1_i1",1.71987102454526,3.06834614798368,6.58443247430909e-10,1.63618926196533e-08
"TRINITY_DN50_c0_g1_i1",0.812737245958558,5.86098056120379,6.78400914120543e-10,1.68039689686152e-08
"TRINITY_DN140_c0_g1_i1",-1.59114649468991,10.5656086439299,6.82266221840957e-10,1.68458917768565e-08
"TRINITY_DN4693_c0_g1_i1",-0.762336403351061,6.73974384124985,6.99975341126959e-10,1.72282819674835e-08
"TRINITY_DN3557_c0_g1_i1",1.11040132793281,7.27022693975286,7.12197371803397e-10,1.74736272898473e-08
"TRINITY_DN5819_c0_g1_i1",-0.871704214434233,7.17238641874162,7.40106808920165e-10,1.81010980743156e-08
"TRINITY_DN1657_c0_g1_i1",0.716354712004504,7.42175369452135,7.56831115007582e-10,1.84519233794144e-08
"TRINITY_DN6087_c0_g1_i1",0.718598703695445,6.93339888554826,8.10577622946839e-10,1.97003395319964e-08
"TRINITY_DN7026_c0_g1_i1",2.00359187428366,2.74479437476833,8.32584343768701e-10,2.01719575538711e-08
"TRINITY_DN2569_c0_g1_i1",-2.28054015308138,7.58120548012161,8.43546018155712e-10,2.03738700272936e-08
"TRINITY_DN1726_c0_g1_i1",-1.14550306281219,4.70466929974617,9.45909648000365e-10,2.2735749737837e-08
"TRINITY_DN6015_c0_g1_i1",1.26041299061432,3.68973877481188,9.47200717828113e-10,2.2735749737837e-08
"TRINITY_DN1971_c0_g1_i1",2.03271609845007,2.50516662919093,9.59925552501702e-10,2.2970070396746e-08
"TRINITY_DN6933_c0_g1_i1",-2.11835429898138,8.12583481515497,1.01089149837874e-09,2.41152054982474e-08
"TRINITY_DN2602_c0_g1_i1",0.883442133340241,6.23384426511782,1.02540949368101e-09,2.43865024678187e-08
"TRINITY_DN371_c1_g1_i1",0.817286701677791,5.17498958889283,1.06224725118193e-09,2.51853300868914e-08
"TRINITY_DN939_c0_g1_i1",0.834083203442267,7.02509073415002,1.08953346640052e-09,2.5753515137205e-08
"TRINITY_DN812_c0_g1_i1",0.822497166689338,7.89335850436286,1.20118910242432e-09,2.83064410671603e-08
"TRINITY_DN2198_c0_g1_i1",1.19847715412258,6.71329983353653,1.25112590462222e-09,2.9393876177382e-08
"TRINITY_DN5536_c0_g1_i1",0.972355304793804,5.39868403942533,1.28006364938867e-09,2.99828805852276e-08
"TRINITY_DN2688_c0_g1_i1",0.984661321040996,5.27076524017764,1.51847572897021e-09,3.54600672491146e-08
"TRINITY_DN7038_c0_g1_i1",3.97062676795435,1.44950974071733,1.59880383668533e-09,3.72238022397039e-08
"TRINITY_DN3621_c0_g1_i1",-1.78347656855743,3.93330984737062,1.72348515015956e-09,4.00065280514583e-08
"TRINITY_DN1727_c0_g1_i1",0.781966655780919,6.73183449755617,1.76564102682914e-09,4.08627309880786e-08
"TRINITY_DN1398_c0_g1_i1",1.26653773105319,5.35942509658901,1.79136142503911e-09,4.1334598596215e-08
"TRINITY_DN4458_c0_g1_i1",0.786403262474748,7.63123418731807,1.87912845114982e-09,4.32311064740789e-08
"TRINITY_DN7288_c0_g1_i1",3.30636976533841,1.66021583777523,2.12718631941563e-09,4.87931228829272e-08
"TRINITY_DN2623_c0_g1_i1",1.11244999090378,9.94878248867124,2.1580077182577e-09,4.93540821228671e-08
"TRINITY_DN1724_c0_g1_i1",0.738011156046692,6.88729894011721,2.24735006718438e-09,5.12461913849427e-08
"TRINITY_DN589_c0_g1_i1",-0.888270343752822,11.2840277093878,2.33344306814927e-09,5.3053325828039e-08
"TRINITY_DN1830_c0_g1_i1",1.08308574604077,5.36725105169296,2.48320794434131e-09,5.62933075803455e-08
"TRINITY_DN368_c0_g1_i1",0.767775305584503,7.66135567401792,2.54162364403218e-09,5.74495863328907e-08
"TRINITY_DN2300_c0_g1_i1",-0.83973555357955,5.43420612821114,2.64622589377388e-09,5.96400853326421e-08
"TRINITY_DN900_c0_g1_i1",0.868698885548057,5.21795836618935,2.67764965958233e-09,6.0173384958672e-08
"TRINITY_DN1563_c0_g1_i1",0.755435183769086,6.12769050393253,2.74172613090328e-09,6.1435267898535e-08
"TRINITY_DN2889_c0_g1_i1",-1.49946765428856,3.70716006006339,2.86332830581169e-09,6.39751710517523e-08
"TRINITY_DN781_c0_g1_i1",0.651129351771175,7.06505544092253,3.11133291453581e-09,6.93165634666555e-08
"TRINITY_DN1363_c0_g1_i1",1.22445338852949,6.64558282659743,3.35967574350532e-09,7.46348597117385e-08
"TRINITY_DN1873_c0_g2_i1",0.710461435382044,9.71065225712525,3.45228232445249e-09,7.64729853185147e-08
"TRINITY_DN7427_c0_g1_i1",2.73145380045801,1.7942741647833,3.89492913418126e-09,8.6032437542186e-08
"TRINITY_DN5155_c0_g1_i1",0.730296704636666,5.86979119556204,3.97499079766684e-09,8.75514308361109e-08
"TRINITY_DN6548_c0_g1_i1",0.883408259575577,5.50290292480858,4.05912292888152e-09,8.91512183218651e-08
"TRINITY_DN4735_c0_g1_i1",-6.23570472116549,2.8922501759559,4.10946242575856e-09,9.00018705844807e-08
"TRINITY_DN2278_c0_g1_i1",0.88071623266418,4.93114297350651,4.39174806486392e-09,9.59133035123661e-08
"TRINITY_DN6972_c0_g1_i1",-5.07530294916271,1.67664457789408,4.77199930177703e-09,1.03925029737858e-07
"TRINITY_DN6506_c0_g1_i1",2.83354997971097,4.16142853907571,4.89689504233539e-09,1.06346294854976e-07
"TRINITY_DN5510_c0_g1_i1",1.00523710831319,7.13000715854278,5.27711254324024e-09,1.13918112335399e-07
"TRINITY_DN1699_c0_g1_i1",0.693636125531412,6.67989585747574,5.27715028816439e-09,1.13918112335399e-07
"TRINITY_DN5574_c0_g1_i1",1.24509479363909,3.52873412109628,5.30349066242604e-09,1.13918112335399e-07
"TRINITY_DN3525_c0_g1_i1",0.839358062495648,4.59757369374402,5.30432588070156e-09,1.13918112335399e-07
"TRINITY_DN6489_c0_g1_i1",1.00032677328966,4.48641425388322,5.34648574111766e-09,1.14506364505208e-07
"TRINITY_DN3665_c0_g1_i1",0.664955549539226,6.50820919102357,5.73735174804023e-09,1.22539085681972e-07
"TRINITY_DN2800_c0_g1_i1",1.03043829272585,4.5830661510148,5.9107902634923e-09,1.25896584925428e-07
"TRINITY_DN2455_c0_g1_i1",0.889277406747029,6.09077449968394,6.28686580642535e-09,1.33539919444427e-07
"TRINITY_DN1646_c0_g1_i1",0.866236480830742,6.46031448644137,6.45885621939056e-09,1.36818339532609e-07
"TRINITY_DN1249_c0_g1_i1",-0.782172348169374,8.91606704454278,6.6114015018824e-09,1.39668108567014e-07
"TRINITY_DN3990_c0_g1_i1",0.68587014660346,5.73618493237122,6.85222420987306e-09,1.44362212769418e-07
"TRINITY_DN856_c0_g1_i1",1.09973670082867,5.3644996870674,7.0365735546225e-09,1.47844321867177e-07
"TRINITY_DN2983_c0_g1_i1",0.817572931981703,5.33652127504095,7.11320866015073e-09,1.49050558762564e-07
"TRINITY_DN3896_c0_g1_i1",0.621687640831853,6.22150491710716,7.15688516023512e-09,1.49561538132892e-07
"TRINITY_DN1266_c0_g1_i1",1.13658951670196,7.19331796550381,7.19784626448859e-09,1.50013177657473e-07
"TRINITY_DN1073_c0_g1_i1",1.40571200478317,6.13348318577147,7.47226380343902e-09,1.55314909565852e-07
"TRINITY_DN6776_c0_g1_i1",-2.84996033885658,4.95436157854976,7.79721518237335e-09,1.61635853767221e-07
"TRINITY_DN2949_c0_g1_i1",-1.19141654146115,8.0310313663414,7.97296718469597e-09,1.64838438887861e-07
"TRINITY_DN2941_c0_g1_i1",0.721316267666459,5.51791232155734,8.03461322444021e-09,1.65671160449694e-07
"TRINITY_DN4311_c0_g1_i1",0.827116508601355,5.45723838590424,8.2866528759933e-09,1.70414906492244e-07
"TRINITY_DN5486_c0_g1_i1",-5.50243547846183,1.9031118350824,8.7072817765941e-09,1.7859141696808e-07
"TRINITY_DN597_c1_g1_i1",1.22015193762793,4.09822463930383,8.89915388144217e-09,1.81944229621455e-07
"TRINITY_DN2231_c0_g1_i1",0.893918016628529,6.83383292427199,8.91768441327909e-09,1.81944229621455e-07
"TRINITY_DN1076_c0_g1_i1",0.755515825347926,6.9222851711434,8.96461492014859e-09,1.82421678414467e-07
"TRINITY_DN742_c1_g1_i1",-1.30582659535661,3.3660207969642,8.99476986391704e-09,1.82556153808767e-07
"TRINITY_DN345_c0_g1_i1",0.637314523315307,7.3797694878929,9.28784151598484e-09,1.88012102541594e-07
"TRINITY_DN7530_c0_g1_i1",2.87306888961931,1.58220425696147,9.44669017494918e-09,1.90729658662451e-07
"TRINITY_DN1035_c0_g1_i1",0.638914816023605,6.61599820758537,9.71911744295998e-09,1.95720305286412e-07
"TRINITY_DN1044_c0_g1_i1",0.640967581622026,6.90901161228117,1.00502582141393e-08,2.01864383249279e-07
"TRINITY_DN5316_c0_g1_i1",-1.05821726908562,6.5203032661686,1.0158895693097e-08,2.03519168756024e-07
"TRINITY_DN6483_c0_g1_i1",1.6480769800219,2.89278826730402,1.04652121997499e-08,2.0911543862026e-07
"TRINITY_DN3821_c0_g1_i1",0.801050007596827,6.23527980368232,1.06180488587871e-08,2.11623991779374e-07
"TRINITY_DN333_c0_g1_i1",1.35105941307556,4.24853555404278,1.08020181863772e-08,2.14738582048673e-07
"TRINITY_DN3939_c0_g1_i1",1.24817324473323,3.7117393290548,1.10990978361771e-08,2.20080065278468e-07
"TRINITY_DN1794_c0_g1_i1",-3.05221117592859,10.4239799699908,1.12464836696811e-08,2.22433642579177e-07
"TRINITY_DN6026_c0_g1_i1",2.78626864086026,1.91197046001412,1.15427757596022e-08,2.27712825608641e-07
"TRINITY_DN225_c0_g1_i1",0.758361033150133,8.37865505464285,1.16105098126953e-08,2.28467722278749e-07
"TRINITY_DN5181_c0_g1_i1",0.674454230711222,5.8401728124371,1.19008604533706e-08,2.3358828125312e-07
"TRINITY_DN362_c0_g1_i1",0.777403446658605,6.74706926740405,1.24669445194709e-08,2.44081365806712e-07
"TRINITY_DN5415_c0_g1_i1",-0.628133551003553,8.66344627865687,1.26538758948983e-08,2.46699618798632e-07
"TRINITY_DN0_c0_g1_i1",-0.939070850925041,5.93339387098127,1.26643168169555e-08,2.46699618798632e-07
"TRINITY_DN4477_c0_g1_i1",1.47328542208775,5.28473480574262,1.29845482399759e-08,2.52303765675522e-07
"TRINITY_DN7301_c0_g1_i1",2.83484628290456,1.56370042333948,1.36209539553536e-08,2.63588399773455e-07
"TRINITY_DN4171_c0_g1_i1",0.813963640389078,5.14815796635323,1.36332965702509e-08,2.63588399773455e-07
"TRINITY_DN2599_c0_g1_i1",1.11180192161441,3.80365006193474,1.41517210080717e-08,2.72931077053681e-07
"TRINITY_DN2901_c0_g1_i1",0.783765988202428,5.98685023000001,1.49985371400307e-08,2.88545058180293e-07
"TRINITY_DN1113_c0_g1_i1",2.19133449342648,2.18696399933472,1.51501590842557e-08,2.90740552921373e-07
"TRINITY_DN1438_c0_g1_i1",0.921375056062795,5.35451791821245,1.53103699217951e-08,2.93089624700437e-07
"TRINITY_DN3687_c0_g1_i1",1.2014410350213,5.59009431972435,1.67046949589215e-08,3.18993842405218e-07
"TRINITY_DN4757_c0_g1_i1",0.623794404957612,5.79943589924173,1.70519920346484e-08,3.24801178788496e-07
"TRINITY_DN3920_c0_g1_i1",0.771231433112021,5.43660962214229,1.70925939566241e-08,3.24801178788496e-07
"TRINITY_DN4320_c0_g1_i1",1.30592951929519,5.27642022809908,1.73495363040151e-08,3.28877640501293e-07
"TRINITY_DN139_c0_g1_i1",0.706214322665048,6.46752789864541,1.90582690533448e-08,3.60387219440444e-07
"TRINITY_DN391_c1_g1_i1",-1.87195251518705,6.37501457452937,2.10964524457618e-08,3.97958140661779e-07
"TRINITY_DN4931_c0_g1_i1",1.60251039470137,3.47755957006588,2.19691873238551e-08,4.13415313887983e-07
"TRINITY_DN4470_c0_g1_i1",1.18661655902371,6.81662440056475,2.22691032972522e-08,4.18044450032921e-07
"TRINITY_DN3005_c0_g1_i1",-0.960561055668453,7.5626504627422,2.25025028845464e-08,4.21405567304077e-07
"TRINITY_DN4805_c0_g1_i1",1.34048393146927,3.12869984235423,2.32980768847718e-08,4.35252988162977e-07
"TRINITY_DN2458_c0_g1_i1",1.86482554029414,3.00924837232252,2.73249291413717e-08,5.0925522988715e-07
"TRINITY_DN4255_c0_g1_i1",1.20167035749476,4.70124803451459,2.79207760706461e-08,5.19112174761916e-07
"TRINITY_DN4766_c0_g1_i1",-1.57423696818165,6.20660135839577,2.94130849629715e-08,5.45549396454349e-07
"TRINITY_DN669_c0_g1_i1",0.610200363368824,6.19349811176025,3.03447257076246e-08,5.61280138348452e-07
"TRINITY_DN4259_c0_g1_i1",1.32545132566863,3.11803545995945,3.04059922747775e-08,5.61280138348452e-07
"TRINITY_DN3549_c0_g1_i1",1.36874867642024,3.11393935760327,3.08134770023332e-08,5.67451038477647e-07
"TRINITY_DN2873_c0_g1_i1",0.652252366283382,7.01933964789087,3.1724069900329e-08,5.82835815017182e-07
"TRINITY_DN3891_c0_g1_i1",0.637059498292906,6.76568601240902,3.20082127786487e-08,5.86665895207714e-07
"TRINITY_DN1932_c0_g1_i1",0.81795373647737,6.31333571041383,3.40986498167288e-08,6.23506679313912e-07
"TRINITY_DN7434_c0_g1_i1",2.1388545859364,2.01921049700744,3.48254677674507e-08,6.35298474355401e-07
"TRINITY_DN993_c0_g1_i1",0.667942914931023,7.83696160005748,3.53779593629071e-08,6.43862251034316e-07
"TRINITY_DN3088_c0_g2_i1",-1.22197652315832,9.73071370232307,3.56957862520265e-08,6.4812513070717e-07
"TRINITY_DN5805_c0_g1_i1",0.60809154876122,7.76662121778917,3.6030303440014e-08,6.52670426566423e-07
"TRINITY_DN1410_c0_g1_i1",0.809773695659559,7.6694238221156,3.7197359760094e-08,6.72240396783236e-07
"TRINITY_DN2344_c0_g1_i1",0.625327012645422,6.28466494792629,3.85219985535883e-08,6.94560592525512e-07
"TRINITY_DN2460_c0_g1_i1",0.68143047271288,6.05180826709361,4.03869822955731e-08,7.26497154843569e-07
"TRINITY_DN375_c1_g1_i1",1.0038216576448,4.20564373518109,4.05587955031333e-08,7.27490485353119e-07
"TRINITY_DN6635_c0_g1_i1",0.838648945634148,5.0752173234933,4.06298697482137e-08,7.27490485353119e-07
"TRINITY_DN5896_c0_g1_i1",1.26983754897735,5.2601814043152,4.11830926647713e-08,7.3569704476952e-07
"TRINITY_DN5139_c0_g1_i1",0.791371849683856,5.23690774011113,4.17327872100298e-08,7.43490133964079e-07
"TRINITY_DN353_c0_g1_i1",0.831920597808657,5.40851644052826,4.18111309697328e-08,7.43490133964079e-07
"TRINITY_DN3335_c0_g1_i1",0.639762702513852,6.14566579883562,4.27450276883091e-08,7.58357436309978e-07
"TRINITY_DN526_c0_g1_i1",0.639516734723302,6.34375733454532,4.42332408048154e-08,7.82968757898935e-07
"TRINITY_DN540_c0_g1_i1",-2.65123880722793,6.90284471198053,4.5437896416918e-08,8.02460161549806e-07
"TRINITY_DN533_c0_g1_i1",0.722897826813383,8.00454004292874,5.26652579476831e-08,9.27985783791788e-07
"TRINITY_DN2532_c0_g1_i1",0.865625129331525,4.60071224809541,5.28869594778321e-08,9.29779131137488e-07
"TRINITY_DN1741_c0_g1_i1",0.878212398434897,5.75629467730081,5.35129318299682e-08,9.38655566691728e-07
